disease,drug,true_label,prediction,dataset
ICD10-B69.1,CID-50248,1.0,0.9952933192253113,train
ICD10-R00.1,CID-16129665,0.0,0.00652675237506628,train
ICD10-M21.4,CID-285033,0.0,0.04818239063024521,train
ICD10-I87.1,CID-24750,1.0,0.9891470670700073,train
ICD10-R20.0,CID-3345,1.0,0.9863401651382446,train
ICD10-R56,CID-3292,1.0,0.9940950870513916,train
ICD10-M95.5,CID-222,0.0,0.03881707042455673,train
ICD10-E13,CID-5572,0.0,0.1643136441707611,train
ICD10-I28,CID-11304743,1.0,0.527899444103241,train
ICD10-K58,CID-2368,0.0,0.13502971827983856,train
ICD10-B50.0,CID-450601,0.0,0.021554019302129745,train
ICD10-B18.2,CID-24873435,1.0,0.5204724669456482,train
ICD10-I70.2,CID-3779,0.0,0.010077553801238537,train
ICD10-R00.1,CID-107970,0.0,0.2010006606578827,train
ICD10-G40.0,CID-4753,1.0,0.9853174090385437,train
ICD10-A18.8,CID-6234,1.0,0.9754770398139954,train
ICD10-I10,CID-5284570,0.0,0.09920526295900345,train
ICD10-N30,CID-34592,0.0,0.22959193587303162,train
ICD10-F33.3,CID-6917655,0.0,0.016574233770370483,train
ICD10-F02.4,CID-9844480,0.0,0.009576465934515,train
ICD10-I86.4,CID-3698,1.0,0.9867061972618103,train
ICD10-E80.2,CID-2893,0.0,0.5989049077033997,train
ICD10-F32.1,CID-4976,1.0,0.9935182929039001,train
ICD10-R56,CID-4909,1.0,0.9925426244735718,train
ICD10-I48.0,CID-156320,1.0,0.971419095993042,train
ICD10-I49.0,CID-65702,0.0,0.0016046765958890319,train
ICD10-J30,CID-657237,0.0,0.0059304507449269295,train
ICD10-M89.5,CID-4107,1.0,0.9977107048034668,train
ICD10-I33,CID-16683036,0.0,0.004067123401910067,train
ICD10-M25,CID-439285,0.0,0.019693629816174507,train
ICD10-E61.0,CID-1110,1.0,0.9734313488006592,train
ICD10-I86,CID-71992,1.0,0.9983161687850952,train
ICD10-Z12.2,CID-11672461,1.0,0.9971103072166443,train
ICD10-K85.3,CID-4021,0.0,0.016250042244791985,train
ICD10-E88.0,CID-5238,0.0,0.11713909357786179,train
ICD10-B39.5,CID-5950,0.0,0.19127972424030304,train
ICD10-E74.0,CID-119369,0.0,0.021162452176213264,train
ICD10-E63,CID-135402045,1.0,0.9979694485664368,train
ICD10-E05.0,CID-6041,1.0,0.12194833159446716,train
ICD10-M07.2,CID-441477,1.0,0.9964146614074707,train
ICD10-I95.1,CID-5906,1.0,0.27226459980010986,train
ICD10-B15,CID-123707,0.0,0.010449123568832874,train
ICD10-I37.2,CID-64929,1.0,0.9962010979652405,train
ICD10-I31,CID-16850,1.0,0.9890298247337341,train
ICD10-I28.0,CID-156320,1.0,0.99825519323349,train
ICD10-M61.1,CID-2576,1.0,0.9913709163665771,train
ICD10-O01.1,CID-5280360,1.0,0.9873688817024231,train
ICD10-N32.8,CID-5458180,0.0,0.019871477037668228,train
ICD10-A49,CID-7099,1.0,0.991752564907074,train
ICD10-I12,CID-65866,1.0,0.8705713748931885,train
ICD10-I86.2,CID-10607,0.0,0.005272330716252327,train
ICD10-I86.2,CID-22833565,1.0,0.9595744013786316,train
ICD10-I51.0,CID-156320,1.0,0.9936754107475281,train
ICD10-F40.1,CID-2481,1.0,0.9262893795967102,train
ICD10-F33.1,CID-5281071,0.0,0.018677646294236183,train
ICD10-C91.0,CID-152688,1.0,0.9959816932678223,train
ICD10-C94.4,CID-90480031,1.0,0.9994755387306213,train
ICD10-M51.4,CID-4107,1.0,0.9982245564460754,train
ICD10-B53.0,CID-3652,1.0,0.5424230694770813,train
ICD10-C88.0,CID-152688,1.0,0.9936715364456177,train
ICD10-G95.0,CID-1548943,1.0,0.9931206107139587,train
ICD10-I74.2,CID-3121,0.0,0.0077513293363153934,train
ICD10-C86.0,CID-2968,0.0,0.005964395124465227,train
ICD10-B51.0,CID-65664,1.0,0.9984258413314819,train
ICD10-I25.3,CID-45357793,0.0,0.004163396544754505,train
ICD10-F33.2,CID-5533,1.0,0.9714969396591187,train
ICD10-F32.2,CID-3373,0.0,0.030358221381902695,train
ICD10-I95,CID-64929,1.0,0.9925651550292969,train
ICD10-I20.0,CID-2244,1.0,0.9648454189300537,train
ICD10-J68.8,CID-65781,1.0,0.997543215751648,train
ICD10-B36.1,CID-1549008,1.0,0.9976282715797424,train
ICD10-O03,CID-16124,0.0,0.005075459834188223,train
ICD10-E71.1,CID-6037,0.0,0.05216161161661148,train
ICD10-M01.2,CID-3305,0.0,0.004339814186096191,train
ICD10-O03.0,CID-5280360,1.0,0.9981020092964172,train
ICD10-I44.0,CID-16850,1.0,0.982599139213562,train
ICD10-F40.1,CID-54897,1.0,0.9960101842880249,train
ICD10-B47.0,CID-2479,0.0,0.011498752050101757,train
ICD10-N32.8,CID-446220,0.0,0.037395503371953964,train
ICD10-R56.8,CID-9915886,0.0,0.6496821045875549,train
ICD10-I23.8,CID-681,0.0,0.027843965217471123,train
ICD10-E13,CID-5362124,0.0,0.05986902117729187,train
ICD10-I86.8,CID-452548,0.0,0.014268399216234684,train
ICD10-I50.0,CID-16129708,1.0,0.13784413039684296,train
ICD10-I85.9,CID-443873,1.0,0.9968536496162415,train
ICD10-C83.7,CID-9829523,1.0,0.9961734414100647,train
ICD10-B66.3,CID-11154555,0.0,0.009301001206040382,train
ICD10-I45.9,CID-5245,0.0,0.007869569584727287,train
ICD10-H18,CID-6464,1.0,0.9292639493942261,train
ICD10-T14,CID-56841751,1.0,0.9802919030189514,train
ICD10-F33.8,CID-2895,1.0,0.9941422343254089,train
ICD10-E13.8,CID-4917,0.0,0.09346670657396317,train
ICD10-I25.4,CID-5311064,1.0,0.9970118999481201,train
ICD10-I88.0,CID-3698,1.0,0.9921497106552124,train
ICD10-I15,CID-6913084,0.0,0.08103995770215988,train
ICD10-J42,CID-49843517,0.0,0.005738021805882454,train
ICD10-F20.8,CID-51634,0.0,0.016170743852853775,train
ICD10-M14,CID-4107,1.0,0.9948004484176636,train
ICD10-I72.6,CID-5311064,1.0,0.9992153644561768,train
ICD10-I07.1,CID-16850,1.0,0.9937357902526855,train
ICD10-I88.1,CID-8784,1.0,0.9938451647758484,train
ICD10-L23.8,CID-5154,0.0,0.0057584852911531925,train
ICD10-G43.2,CID-92042922,0.0,0.38926175236701965,train
ICD10-G41.1,CID-444031,0.0,0.0056906831450760365,train
ICD10-F32.3,CID-123608,0.0,0.009328960441052914,train
ICD10-E63,CID-1060,1.0,0.9858831763267517,train
ICD10-R57.2,CID-19861,0.0,0.008194146677851677,train
ICD10-I37.1,CID-10311306,0.0,0.014480008743703365,train
ICD10-I95.8,CID-64929,1.0,0.989782989025116,train
ICD10-I25.1,CID-753,0.0,0.18713082373142242,train
ICD10-B50.8,CID-3386,0.0,0.28489306569099426,train
ICD10-I72.0,CID-3599,0.0,0.009676282294094563,train
ICD10-M09.0,CID-7699,0.0,0.006616539787501097,train
ICD10-D69.6,CID-71719015,1.0,0.9834156036376953,train
ICD10-F33.1,CID-11289,0.0,0.0306447334587574,train
ICD10-J98.1,CID-517557,0.0,0.07096153497695923,train
ICD10-B53.0,CID-71158,0.0,0.17374446988105774,train
ICD10-I74.1,CID-10607,0.0,0.005044169258326292,train
ICD10-M24.6,CID-4493,0.0,0.005839778110384941,train
ICD10-I31.3,CID-2244,1.0,0.9703468680381775,train
ICD10-C92.7,CID-90480031,1.0,0.9994844198226929,train
ICD10-F32,CID-123608,0.0,0.0035550857428461313,train
ICD10-J39.3,CID-774,1.0,0.3665948212146759,train
ICD10-B53,CID-44201349,1.0,0.9980478286743164,train
ICD10-E50.1,CID-190,1.0,0.998664379119873,train
ICD10-C56,CID-11291932,1.0,0.9734575748443604,train
ICD10-F32.1,CID-31593,0.0,0.0047434186562895775,train
ICD10-F25.8,CID-72287,1.0,0.9720078706741333,train
ICD10-F04,CID-5284592,0.0,0.00778334541246295,train
ICD10-G30,CID-130956,0.0,0.01934804953634739,train
ICD10-M10,CID-3365,0.0,0.0684257373213768,train
ICD10-F20,CID-71158,0.0,0.32657772302627563,train
ICD10-I45.6,CID-64929,1.0,0.9874861836433411,train
ICD10-G57.0,CID-1549120,1.0,0.994999885559082,train
ICD10-B47.0,CID-3365,1.0,0.9813392758369446,train
ICD10-K05.6,CID-5281055,0.0,0.08637268096208572,train
ICD10-J67.5,CID-6834,0.0,0.003984863869845867,train
ICD10-F32,CID-4199,1.0,0.998191773891449,train
ICD10-I78.0,CID-5362116,1.0,0.998494029045105,train
ICD10-I78.1,CID-4926,0.0,0.007600944023579359,train
ICD10-B51,CID-10267087,0.0,0.008300703950226307,train
ICD10-C19,CID-135423438,1.0,0.2751256823539734,train
ICD10-J44.8,CID-65781,1.0,0.9967139959335327,train
ICD10-F82,CID-5826,1.0,0.9945476055145264,train
ICD10-A50.4,CID-91443,0.0,0.06598587334156036,train
ICD10-F32.1,CID-2771,1.0,0.9847642779350281,train
ICD10-I89.1,CID-2244,1.0,0.9905447959899902,train
ICD10-I39.0,CID-16004692,1.0,0.9974642992019653,train
ICD10-M75.8,CID-4107,1.0,0.9984253644943237,train
ICD10-M47.8,CID-60871,0.0,0.003569594584405422,train
ICD10-I70.1,CID-5362116,1.0,0.9992096424102783,train
ICD10-L98.8,CID-16129616,0.0,0.022611768916249275,train
ICD10-E53.8,CID-3263,0.0,0.0063377562910318375,train
ICD10-I82.9,CID-2244,1.0,0.9976626634597778,train
ICD10-M24.2,CID-1548942,1.0,0.9990057349205017,train
ICD10-L10.0,CID-2131,0.0,0.007305426057428122,train
ICD10-E53.8,CID-91443,1.0,0.9367102980613708,train
ICD10-M10.9,CID-156391,1.0,0.5384997129440308,train
ICD10-I70.0,CID-151166,0.0,0.034867193549871445,train
ICD10-I15,CID-5560,1.0,0.9863374829292297,train
ICD10-M47.9,CID-23725625,0.0,0.005678651388734579,train
ICD10-D66,CID-2197,1.0,0.9628461003303528,train
ICD10-M24.5,CID-156391,1.0,0.9891096353530884,train
ICD10-I49.0,CID-443873,1.0,0.9978784322738647,train
ICD10-E87.1,CID-4174,0.0,0.07550477981567383,train
ICD10-K59.0,CID-4004,0.0,0.053572241216897964,train
ICD10-B66.4,CID-4030,1.0,0.9988334774971008,train
ICD10-J30.0,CID-115305,0.0,0.01595626212656498,train
ICD10-G40.4,CID-5284627,1.0,0.9858222603797913,train
ICD10-C94.7,CID-2723601,1.0,0.9974955916404724,train
ICD10-E50,CID-2581,0.0,0.23638814687728882,train
ICD10-E50.1,CID-5461108,1.0,0.9844708442687988,train
ICD10-K86,CID-16129665,1.0,0.998198926448822,train
ICD10-I25,CID-2727,0.0,0.005796079058200121,train
ICD10-F81.0,CID-10836,1.0,0.96015465259552,train
ICD10-K81,CID-28015,0.0,0.007693652529269457,train
ICD10-C85.1,CID-5978,1.0,0.775549054145813,train
ICD10-I12,CID-2405,1.0,0.9927585124969482,train
ICD10-E61.3,CID-4543,0.0,0.028104383498430252,train
ICD10-C84,CID-90480031,1.0,0.9995195865631104,train
ICD10-I77.3,CID-9568614,1.0,0.9984248876571655,train
ICD10-F32.1,CID-4235,1.0,0.9982415437698364,train
ICD10-I51.4,CID-443873,1.0,0.9990321397781372,train
ICD10-I51.3,CID-5362116,1.0,0.9986456036567688,train
ICD10-I72,CID-5311447,0.0,0.1574256718158722,train
ICD10-Z10.8,CID-11672461,1.0,0.9921460747718811,train
ICD10-M67,CID-2576,1.0,0.9991775155067444,train
ICD10-I11,CID-23576,1.0,0.9370099902153015,train
ICD10-I72.3,CID-156320,1.0,0.9962642788887024,train
ICD10-M12.3,CID-5090,1.0,0.9905134439468384,train
ICD10-M20.2,CID-3033,1.0,0.9717016220092773,train
ICD10-J09,CID-60855,1.0,0.13707222044467926,train
ICD10-F51.0,CID-2479,1.0,0.9909588098526001,train
ICD10-R00.1,CID-14677,0.0,0.0042634885758161545,train
ICD10-I77.0,CID-9568614,1.0,0.995323121547699,train
ICD10-L40.5,CID-43815,0.0,0.00797217059880495,train
ICD10-E80.1,CID-636369,1.0,0.9984163045883179,train
ICD10-I85.9,CID-24750,1.0,0.99058997631073,train
ICD10-E89.2,CID-444008,1.0,0.9975255131721497,train
ICD10-I31.3,CID-60823,1.0,0.9926391839981079,train
ICD10-J12.1,CID-43708,1.0,0.6623038053512573,train
ICD10-I42.0,CID-156320,1.0,0.9888052940368652,train
ICD10-I35.0,CID-12620,0.0,0.0034958405885845423,train
ICD10-M24,CID-151075,1.0,0.9929559230804443,train
ICD10-I11,CID-2913,0.0,0.290319561958313,train
ICD10-M62.8,CID-54670067,0.0,0.004820272326469421,train
ICD10-J15,CID-449171,0.0,0.025733409449458122,train
ICD10-L21.8,CID-2466,1.0,0.9927372336387634,train
ICD10-F94.0,CID-5458180,0.0,0.008399348706007004,train
ICD10-E03.1,CID-5238,1.0,0.9698778986930847,train
ICD10-M51.3,CID-2157,0.0,0.012181250378489494,train
ICD10-I10,CID-6324659,1.0,0.4616885781288147,train
ICD10-E88.1,CID-5458180,1.0,0.9981557726860046,train
ICD10-F20,CID-213046,1.0,0.6366928815841675,train
ICD10-B70.0,CID-5282379,0.0,0.009097765199840069,train
ICD10-E72.2,CID-636369,1.0,0.9988860487937927,train
ICD10-J43.0,CID-74144,0.0,0.01579141616821289,train
ICD10-B51.0,CID-28015,0.0,0.0069253770634531975,train
ICD10-I99,CID-5311064,1.0,0.9974480867385864,train
ICD10-I89.8,CID-3741,1.0,0.9947757720947266,train
ICD10-E84,CID-10324367,0.0,0.04112105816602707,train
ICD10-M96,CID-4107,1.0,0.9988856911659241,train
ICD10-C93.1,CID-2723601,1.0,0.9975927472114563,train
ICD10-E13.8,CID-5665,0.0,0.0992763340473175,train
ICD10-T88.6,CID-71773,1.0,0.9910797476768494,train
ICD10-M17,CID-447043,0.0,0.034660112112760544,train
ICD10-G20,CID-131682,1.0,0.5518038868904114,train
ICD10-J85.0,CID-4421,0.0,0.010740288533270359,train
ICD10-I05.0,CID-9568614,1.0,0.9985219836235046,train
ICD10-F51.0,CID-5329098,0.0,0.09034379571676254,train
ICD10-B47.0,CID-2749,1.0,0.7506417632102966,train
ICD10-C50,CID-91668,1.0,0.03846979886293411,train
ICD10-E79,CID-636369,1.0,0.9984388947486877,train
ICD10-J98.0,CID-2342,0.0,0.14603585004806519,train
ICD10-I44.1,CID-156320,1.0,0.9811392426490784,train
ICD10-N93,CID-564,1.0,0.9974385499954224,train
ICD10-J38.1,CID-24480,0.0,0.011047262698411942,train
ICD10-D84.1,CID-25166913,0.0,0.015135455876588821,train
ICD10-I89.1,CID-60823,1.0,0.9953961968421936,train
ICD10-R52.0,CID-2477,0.0,0.7425265908241272,train
ICD10-F41,CID-5505,0.0,0.02284938097000122,train
ICD10-M01,CID-119607,1.0,0.9917668700218201,train
ICD10-E80.4,CID-2343,0.0,0.005360612645745277,train
ICD10-N92.3,CID-1549120,0.0,0.029006438329815865,train
ICD10-F33.4,CID-5533,1.0,0.9674678444862366,train
ICD10-C34.8,CID-60699,1.0,0.992770254611969,train
ICD10-C88.7,CID-26758,0.0,0.010737000964581966,train
ICD10-E73.0,CID-688272,0.0,0.04771464690566063,train
ICD10-G40.4,CID-5656,0.0,0.60353684425354,train
ICD10-E78.6,CID-221493,1.0,0.9835045337677002,train
ICD10-F32,CID-129228,0.0,0.034000299870967865,train
ICD10-M14.8,CID-2576,1.0,0.9978328347206116,train
ICD10-F20,CID-941651,1.0,0.5130924582481384,train
ICD10-O06.0,CID-5994,0.0,0.008292609825730324,train
ICD10-G41,CID-4753,1.0,0.9842466115951538,train
ICD10-J98.3,CID-6918155,1.0,0.9876833558082581,train
ICD10-I72.3,CID-2905,0.0,0.005873392801731825,train
ICD10-I49.3,CID-64929,1.0,0.9981799125671387,train
ICD10-E14,CID-3476,1.0,0.987611711025238,train
ICD10-F06.7,CID-22528,0.0,0.0814596489071846,train
ICD10-J12.8,CID-9913767,0.0,0.016032885760068893,train
ICD10-F33.0,CID-5826,0.0,0.04273208603262901,train
ICD10-N30,CID-42613186,1.0,0.9961968660354614,train
ICD10-I77.2,CID-1349907,0.0,0.009203555062413216,train
ICD10-I86.2,CID-5362116,1.0,0.9992713332176208,train
ICD10-C92.3,CID-90480031,1.0,0.9994970560073853,train
ICD10-I77,CID-9568614,1.0,0.9844728112220764,train
ICD10-E50.3,CID-6057,1.0,0.9959812164306641,train
ICD10-C83.1,CID-31338,0.0,0.021126143634319305,train
ICD10-E71.1,CID-5881,0.0,0.03823094069957733,train
ICD10-G40.3,CID-5282203,0.0,0.005785685498267412,train
ICD10-O00.2,CID-23497,0.0,0.003692307509481907,train
ICD10-C61,CID-2471,0.0,0.20511387288570404,train
ICD10-I35.2,CID-6440180,0.0,0.004056466277688742,train
ICD10-E78.2,CID-23709079,0.0,0.03485207259654999,train
ICD10-C85.2,CID-2893,0.0,0.012567948549985886,train
ICD10-C88.0,CID-456255,0.0,0.023243095725774765,train
ICD10-B65,CID-5430,1.0,0.9972163438796997,train
ICD10-M21.5,CID-4107,1.0,0.9940987825393677,train
ICD10-R52,CID-71616,0.0,0.11458076536655426,train
ICD10-I15,CID-4906,0.0,0.012097119353711605,train
ICD10-C71.6,CID-23724967,1.0,0.9956504702568054,train
ICD10-E11,CID-4909,0.0,0.7799290418624878,train
ICD10-F40.2,CID-50192,0.0,0.01809333823621273,train
ICD10-I70.8,CID-24083,0.0,0.03789305314421654,train
ICD10-I11,CID-3478,0.0,0.14564135670661926,train
ICD10-M01.2,CID-72941761,0.0,0.03977556899189949,train
ICD10-A50.3,CID-447043,1.0,0.9886530041694641,train
ICD10-O02.0,CID-5280360,1.0,0.9941188097000122,train
ICD10-C43.9,CID-11693,0.0,0.07973750680685043,train
ICD10-F41.0,CID-221493,0.0,0.01616988703608513,train
ICD10-L65.0,CID-2160,0.0,0.04703093320131302,train
ICD10-E51.2,CID-19371515,0.0,0.021820172667503357,train
ICD10-F41,CID-2966,0.0,0.02226223237812519,train
ICD10-H40.1,CID-20299,0.0,0.7511395215988159,train
ICD10-I28.0,CID-2244,1.0,0.9947065711021423,train
ICD10-G41.2,CID-5665,1.0,0.9936873316764832,train
ICD10-E55.0,CID-135402045,1.0,0.999170184135437,train
ICD10-J31.0,CID-65781,1.0,0.9968587160110474,train
ICD10-F80.0,CID-5826,1.0,0.9925398230552673,train
ICD10-E75,CID-221493,1.0,0.992825984954834,train
ICD10-L70.4,CID-6324659,0.0,0.02057843655347824,train
ICD10-B69.1,CID-4891,1.0,0.996379554271698,train
ICD10-I86.1,CID-2972,0.0,0.009177801199257374,train
ICD10-I97.0,CID-71657455,0.0,0.07589376717805862,train
ICD10-I70.8,CID-16004692,1.0,0.9984238147735596,train
ICD10-E50.2,CID-25074887,0.0,0.007875741459429264,train
ICD10-E11,CID-4534,0.0,0.14967960119247437,train
ICD10-I24.0,CID-156320,1.0,0.9675228595733643,train
ICD10-F41.2,CID-4543,1.0,0.9644793272018433,train
ICD10-G40.6,CID-3878,1.0,0.91460782289505,train
ICD10-M12,CID-441477,1.0,0.982831597328186,train
ICD10-L20.9,CID-216210,0.0,0.029256992042064667,train
ICD10-I07.0,CID-5311064,1.0,0.9982275366783142,train
ICD10-M95.0,CID-2576,1.0,0.9992468357086182,train
ICD10-J16.0,CID-5379,1.0,0.9961231350898743,train
ICD10-I88,CID-156320,1.0,0.9937652349472046,train
ICD10-R52,CID-3354,1.0,0.2285618633031845,train
ICD10-N30.8,CID-135423438,0.0,0.0037627103738486767,train
ICD10-L05.0,CID-443943,1.0,0.9983166456222534,train
ICD10-N32.8,CID-5284549,0.0,0.014383113011717796,train
ICD10-J33.1,CID-16667669,0.0,0.007032895926386118,train
ICD10-H66.3,CID-5282338,0.0,0.025781532749533653,train
ICD10-M05,CID-119607,1.0,0.992152750492096,train
ICD10-F84.1,CID-31304,0.0,0.08279892057180405,train
ICD10-C95.0,CID-637,1.0,0.9957126379013062,train
ICD10-B36.8,CID-4616,0.0,0.013741900213062763,train
ICD10-G35,CID-637568,1.0,0.03962986543774605,train
ICD10-B36.3,CID-62886,0.0,0.024876613169908524,train
ICD10-N30,CID-5352062,0.0,0.009445051662623882,train
ICD10-G54.0,CID-9924495,1.0,0.9946067929267883,train
ICD10-I74.3,CID-4756,0.0,0.012210133485496044,train
ICD10-M45,CID-4107,1.0,0.9635271430015564,train
ICD10-I85.9,CID-8784,1.0,0.9892004728317261,train
ICD10-I30.8,CID-5468,0.0,0.026563605293631554,train
ICD10-I15,CID-2662,0.0,0.12257615476846695,train
ICD10-E78.0,CID-8730,1.0,0.8238654732704163,train
ICD10-E61.1,CID-2088,0.0,0.018397660925984383,train
ICD10-I72,CID-5362116,1.0,0.998594343662262,train
ICD10-G41.2,CID-4909,1.0,0.9856172204017639,train
ICD10-F51.0,CID-208902,1.0,0.9494002461433411,train
ICD10-N32.2,CID-5578,1.0,0.9796186685562134,train
ICD10-B54,CID-2809,0.0,0.5613287687301636,train
ICD10-J41.8,CID-65781,1.0,0.9958769083023071,train
ICD10-F80.0,CID-3007,1.0,0.9897028803825378,train
ICD10-I77.5,CID-70678557,0.0,0.005606720224022865,train
ICD10-C94.7,CID-2719,0.0,0.02448039874434471,train
ICD10-F41.1,CID-2712,1.0,0.9803252816200256,train
ICD10-N32.8,CID-5353562,0.0,0.03489018976688385,train
ICD10-J69,CID-92786,0.0,0.003973014652729034,train
ICD10-G52.0,CID-24480,0.0,0.01587454415857792,train
ICD10-F32.0,CID-4235,1.0,0.9970067143440247,train
ICD10-E75.3,CID-5458180,1.0,0.999376118183136,train
ICD10-F33.8,CID-6211,1.0,0.9893413186073303,train
ICD10-C82.9,CID-71158,0.0,0.012677161954343319,train
ICD10-I24.0,CID-10077130,1.0,0.9225354194641113,train
ICD10-M89.3,CID-4107,1.0,0.9983813762664795,train
ICD10-L67.1,CID-41684,0.0,0.029703736305236816,train
ICD10-B48.0,CID-3696,0.0,0.05259401351213455,train
ICD10-H40.3,CID-16363,0.0,0.04229769855737686,train
ICD10-K80.3,CID-2802,0.0,0.009449558332562447,train
ICD10-I31.9,CID-41684,0.0,0.0038437708280980587,train
ICD10-I74.2,CID-6037,0.0,0.005271965637803078,train
ICD10-J44,CID-65781,1.0,0.9794713854789734,train
ICD10-E80.7,CID-5881,0.0,0.007568955887109041,train
ICD10-H40.4,CID-41744,0.0,0.030163707211613655,train
ICD10-L74,CID-5361323,0.0,0.1312764286994934,train
ICD10-A18.2,CID-6234,1.0,0.9872639179229736,train
ICD10-G58,CID-9924495,1.0,0.9937279224395752,train
ICD10-B53.0,CID-35375,0.0,0.00822696927934885,train
ICD10-N91.0,CID-54676038,1.0,0.9713242650032043,train
ICD10-I31.2,CID-71992,1.0,0.99868243932724,train
ICD10-I40.8,CID-5362116,1.0,0.999225378036499,train
ICD10-G41.2,CID-3291,1.0,0.9910343289375305,train
ICD10-B51,CID-5850,0.0,0.00608304375782609,train
ICD10-B51,CID-10917,0.0,0.005116378888487816,train
ICD10-N40,CID-6436030,0.0,0.03388733044266701,train
ICD10-M81.0,CID-4107,1.0,0.9836788773536682,train
ICD10-L13.0,CID-5336,1.0,0.0441223680973053,train
ICD10-J45,CID-16129665,0.0,0.15773706138134003,train
ICD10-Z09,CID-11672461,1.0,0.9884827733039856,train
ICD10-G52.0,CID-9924495,1.0,0.9975165128707886,train
ICD10-I72.6,CID-9568614,1.0,0.9995017051696777,train
ICD10-M11.2,CID-4107,1.0,0.9958103895187378,train
ICD10-M79.6,CID-33572,0.0,0.021742917597293854,train
ICD10-L28.1,CID-443943,1.0,0.9956858158111572,train
ICD10-N32.8,CID-154059,1.0,0.681395411491394,train
ICD10-I86.0,CID-71992,1.0,0.9985916018486023,train
ICD10-J66.1,CID-5282219,1.0,0.9742823243141174,train
ICD10-M83.4,CID-4107,1.0,0.9983229041099548,train
ICD10-F32,CID-5359,0.0,0.010993576608598232,train
ICD10-J96.1,CID-3156,1.0,0.9579282402992249,train
ICD10-M87.1,CID-2576,1.0,0.9972383975982666,train
ICD10-E61.6,CID-6083,1.0,0.9934066534042358,train
ICD10-I80.3,CID-22833565,1.0,0.9775004982948303,train
ICD10-I86,CID-5717,0.0,0.01400626078248024,train
ICD10-I77.6,CID-4510,1.0,0.9824402332305908,train
ICD10-R52.0,CID-3827,0.0,0.2898768484592438,train
ICD10-M20.4,CID-3084049,1.0,0.9967827796936035,train
ICD10-I86.3,CID-16004692,1.0,0.9987983703613281,train
ICD10-R52.0,CID-4756,1.0,0.6635517477989197,train
